CpG_ID,spearman_corr,abs_corr
cg21466107,-0.26002329951165354,0.26002329951165354
cg21094669,0.2600111536211828,0.2600111536211828
cg09519327,0.2599975568233942,0.2599975568233942
cg17462438,-0.2599872665462679,0.2599872665462679
cg13448605,0.259979316713727,0.259979316713727
cg00571033,0.2599527558889719,0.2599527558889719
cg05786809,0.2599383953495993,0.2599383953495993
cg16190732,0.25993750418346667,0.25993750418346667
cg18224993,-0.25992879376702194,0.25992879376702194
cg12259537,0.2599237043022312,0.2599237043022312
cg25287257,0.2599191511399127,0.2599191511399127
cg06660530,0.25991044101732586,0.25991044101732586
cg18104012,0.2598609050822955,0.2598609050822955
cg12865675,-0.25978762890803714,0.25978762890803714
cg01852585,0.2597743469876418,0.2597743469876418
cg01281157,0.2597592865792976,0.2597592865792976
cg05907036,-0.2597325253612585,0.2597325253612585
cg10166283,0.25970995643801953,0.25970995643801953
cg20209308,0.25968353215726864,0.25968353215726864
cg27664407,-0.25954427482161546,0.25954427482161546
cg16457786,0.2595401533256718,0.2595401533256718
cg26799474,-0.25952277838112925,0.25952277838112925
cg11051055,0.2595168015139038,0.2595168015139038
cg04836038,0.2595063292764892,0.2595063292764892
cg02671819,-0.25949302491790005,0.25949302491790005
cg24004943,-0.2594770097421879,0.2594770097421879
cg05847519,-0.25946099371227693,0.25946099371227693
cg01907051,0.25943413616316546,0.25943413616316546
cg27525446,0.2594113920279166,0.2594113920279166
cg26378073,-0.2593846001864483,0.2593846001864483
cg25322847,-0.2593628434569333,0.2593628434569333
cg27019717,-0.2593142155106638,0.2593142155106638
cg01763051,0.2593072412666669,0.2593072412666669
cg05476568,0.2592657898568319,0.2592657898568319
cg26356061,0.25924659936995215,0.25924659936995215
cg05472874,0.25920107727076724,0.25920107727076724
cg14255700,-0.259177785494921,0.259177785494921
cg24247231,-0.2591595053399162,0.2591595053399162
cg05129081,-0.25911841899531896,0.25911841899531896
cg26245549,-0.2591090225629559,0.2591090225629559
cg04248271,0.25909130153281507,0.25909130153281507
cg26870744,0.25903615277017356,0.25903615277017356
cg12768681,0.25902236168377646,0.25902236168377646
cg03340466,0.2590208477432907,0.2590208477432907
cg08696727,0.25898512566593235,0.25898512566593235
cg23091758,0.2589471518355212,0.2589471518355212
cg00387357,-0.25893834231800644,0.25893834231800644
cg05316043,0.25893245381615787,0.25893245381615787
cg13796804,0.2589303341324986,0.2589303341324986
cg01029623,0.2589082593793294,0.2589082593793294
cg15803671,-0.258904737186952,0.258904737186952
cg07236912,-0.25886566318508686,0.25886566318508686
cg06382344,0.25885336729721115,0.25885336729721115
cg06690689,-0.2588499864304785,0.2588499864304785
cg05338167,-0.25883589966455534,0.25883589966455534
cg06425919,0.25881183826589066,0.25881183826589066
cg10383019,0.2588105542326388,0.2588105542326388
cg22720041,0.2588051231698347,0.2588051231698347
cg08351131,-0.2587826060858428,0.2587826060858428
cg06655349,-0.2587645862384023,0.2587645862384023
cg21159370,0.25874703173444663,0.25874703173444663
cg19556774,0.25869598844274067,0.25869598844274067
cg11177614,-0.2586896888612213,0.2586896888612213
cg17508591,0.2586272410017247,0.2586272410017247
cg08726248,0.2585945867241362,0.2585945867241362
cg01983454,-0.2585882748543813,0.2585882748543813
cg16480692,0.2585844231413108,0.2585844231413108
cg07012926,0.2585541442357889,0.2585541442357889
cg13546935,0.2585385069299921,0.2585385069299921
cg16244664,-0.2585369539704351,0.2585369539704351
cg08241465,-0.25852244091879,0.25852244091879
cg07934026,0.2585167511939604,0.2585167511939604
cg18815647,0.258493721786912,0.258493721786912
cg21167563,-0.2584597434019047,0.2584597434019047
cg24880701,0.25844646905447266,0.25844646905447266
cg01392656,-0.2583592236943846,0.2583592236943846
cg01188592,0.2583080452807597,0.2583080452807597
cg16528511,0.25830383123844863,0.25830383123844863
cg07737131,-0.25829124435594314,0.25829124435594314
cg05381746,0.25829045603342965,0.25829045603342965
cg08256691,-0.2582881641757918,0.2582881641757918
cg11987455,-0.25823029166585426,0.25823029166585426
cg11581706,0.2582189315205754,0.2582189315205754
cg14289985,0.25816452647004146,0.25816452647004146
cg03496122,0.25816325688782776,0.25816325688782776
cg18692273,-0.25813796998840216,0.25813796998840216
cg05029312,-0.25813373190769123,0.25813373190769123
cg20242427,-0.2581274937896725,0.2581274937896725
cg06522681,0.25811590629806785,0.25811590629806785
cg06034255,-0.25809399653610654,0.25809399653610654
cg26918645,0.25806464744693686,0.25806464744693686
cg06636427,0.2580072101117708,0.2580072101117708
cg03893701,-0.25797140094892723,0.25797140094892723
cg20600210,0.2579603439554911,0.2579603439554911
cg22153181,0.25795719598013683,0.25795719598013683
cg01235983,-0.25792315141447747,0.25792315141447747
cg21323630,-0.2579166888502634,0.2579166888502634
cg14202850,0.2579134686127067,0.2579134686127067
cg13405783,0.25788955594669216,0.25788955594669216
cg19991086,-0.2578814291887006,0.2578814291887006
cg11850773,0.25787787753327207,0.25787787753327207
cg25358853,-0.2578642404974103,0.2578642404974103
cg17380661,0.2578598110756716,0.2578598110756716
cg18279341,-0.25784499769955627,0.25784499769955627
cg03707955,-0.2578067138743778,0.2578067138743778
cg16732616,0.2578051857607268,0.2578051857607268
cg02757667,-0.2577766852358963,0.2577766852358963
cg05190315,0.25776803413145344,0.25776803413145344
cg03146993,0.25776664738895083,0.25776664738895083
cg07402669,0.25773081444590445,0.25773081444590445
cg18342703,-0.2577229884037908,0.2577229884037908
cg09253679,-0.25772228200236214,0.25772228200236214
cg13458651,0.25763837995534683,0.25763837995534683
cg23172853,-0.2576352905782783,0.2576352905782783
cg05075118,0.2575962181369722,0.2575962181369722
cg23479730,0.25758275981098955,0.25758275981098955
cg24720580,0.25755999725992795,0.25755999725992795
cg14127947,-0.25755709951761624,0.25755709951761624
cg19500607,-0.2575489026646562,0.2575489026646562
cg18279094,0.2575417188401206,0.2575417188401206
cg07090701,0.2575301703248451,0.2575301703248451
cg18290624,0.25752239312765757,0.25752239312765757
cg23594208,-0.2575118040306678,0.2575118040306678
cg04267284,-0.2575034295386402,0.2575034295386402
cg03152353,-0.25748955007084146,0.25748955007084146
cg25555059,0.25747437726369554,0.25747437726369554
cg06393286,0.25740600720507384,0.25740600720507384
cg17551295,-0.2573982990447057,0.2573982990447057
cg12276019,0.2573876541358038,0.2573876541358038
cg21147648,0.25738521788212326,0.25738521788212326
cg27147819,0.2573806535633283,0.2573806535633283
cg08828787,-0.2573777914057614,0.2573777914057614
cg21684012,0.2573701912241957,0.2573701912241957
cg08218734,0.2573613778991815,0.2573613778991815
cg04499648,0.2573572849197028,0.2573572849197028
cg20435370,0.25734792500662446,0.25734792500662446
cg13461190,-0.2573442186209913,0.2573442186209913
cg19806642,0.25730651406031724,0.25730651406031724
cg07973479,-0.25730049939778377,0.25730049939778377
cg18725867,0.25729336286879717,0.25729336286879717
cg12497564,0.25727474373028697,0.25727474373028697
cg25950235,0.2572699696962528,0.2572699696962528
cg11847597,-0.25719518374934286,0.25719518374934286
cg13077745,-0.2571753001553194,0.2571753001553194
cg13272644,0.2571670906755714,0.2571670906755714
cg04330449,0.2571542931211428,0.2571542931211428
cg22686881,0.25714994060320184,0.25714994060320184
cg05817996,-0.2571402477816642,0.2571402477816642
cg23201817,-0.25713649262836635,0.25713649262836635
cg02994956,0.25710330195897746,0.25710330195897746
cg00911351,0.25708497967983196,0.25708497967983196
cg07043361,-0.2570849516279207,0.2570849516279207
cg25657261,0.25706304828222476,0.25706304828222476
cg24154336,-0.2570625127152993,0.2570625127152993
cg07721203,0.25704458808631714,0.25704458808631714
cg05882426,0.25702451444315333,0.25702451444315333
cg16269431,0.2570153850062162,0.2570153850062162
cg07780095,0.25699557087083824,0.25699557087083824
cg14397813,-0.2569829903601346,0.2569829903601346
cg04849878,-0.25697338652648244,0.25697338652648244
cg26680608,-0.25696034758568087,0.25696034758568087
cg24768649,0.2569573690034497,0.2569573690034497
cg02289040,-0.2569165309045583,0.2569165309045583
cg02741229,0.256912652503574,0.256912652503574
cg22328786,0.2569068764026865,0.2569068764026865
cg18229820,-0.2568888793058479,0.2568888793058479
cg09017434,0.2568743278076287,0.2568743278076287
cg13791379,-0.25687067344200565,0.25687067344200565
cg14166053,-0.25686635004172576,0.25686635004172576
cg27100990,0.2568591082825703,0.2568591082825703
cg00945234,0.2568479355695716,0.2568479355695716
cg07879825,-0.2568455622647639,0.2568455622647639
cg14805347,0.2568253425858753,0.2568253425858753
cg13983776,0.25681566829038566,0.25681566829038566
cg27199697,-0.2567937116975211,0.2567937116975211
cg04293733,0.25679299447159665,0.25679299447159665
cg12376829,-0.25678805280761724,0.25678805280761724
cg22097425,0.25673198614809967,0.25673198614809967
cg05336395,0.25669029157780393,0.25669029157780393
cg09273059,-0.25668703655208297,0.25668703655208297
cg11251858,0.2566851708578023,0.2566851708578023
cg24989577,-0.2566777461862967,0.2566777461862967
cg19863655,0.25663445124143797,0.25663445124143797
cg21578195,-0.2566309402104864,0.2566309402104864
cg23899168,-0.25662862198004477,0.25662862198004477
cg02626129,0.25662732260438803,0.25662732260438803
cg24580199,-0.256579089345392,0.256579089345392
cg10625533,0.256558461174821,0.256558461174821
cg18646207,0.25655647535417053,0.25655647535417053
cg01139541,0.2565481511634043,0.2565481511634043
cg02794358,-0.2565419010320109,0.2565419010320109
cg21842999,-0.2565236313772356,0.2565236313772356
cg00690148,0.25651880477811,0.25651880477811
cg07438246,-0.2564928987924623,0.2564928987924623
cg16435923,0.25646932560961555,0.25646932560961555
cg13410614,-0.25646357795605024,0.25646357795605024
cg25051341,0.2564444918326579,0.2564444918326579
cg08648727,0.2564419068289989,0.2564419068289989
cg11342789,-0.2564367661746643,0.2564367661746643
cg00729049,0.2564347132572403,0.2564347132572403
cg20557687,0.25642676527051855,0.25642676527051855
cg02958527,0.2564243354107142,0.2564243354107142
cg08063125,0.2564210629382885,0.2564210629382885
cg16023896,-0.2564109370280312,0.2564109370280312
cg04828792,-0.2564040964852086,0.2564040964852086
cg27377777,-0.25638602048896053,0.25638602048896053
cg00816609,-0.2563706563690925,0.2563706563690925
cg00285343,-0.2563567222468814,0.2563567222468814
cg02699336,0.25635431561298866,0.25635431561298866
cg16731240,0.25628457443864916,0.25628457443864916
cg08616061,0.2562825536510148,0.2562825536510148
cg13461241,0.25628131974522006,0.25628131974522006
cg10419849,-0.2562810579846794,0.2562810579846794
cg25722465,0.25628044962026214,0.25628044962026214
cg10527010,0.2562644748027545,0.2562644748027545
cg19850333,-0.2562616219793746,0.2562616219793746
cg05768922,0.2562603304945386,0.2562603304945386
cg12425180,-0.25624865782067124,0.25624865782067124
cg19761848,0.25624490103707137,0.25624490103707137
cg05945059,0.2562431690825394,0.2562431690825394
cg01072217,0.2562425884838142,0.2562425884838142
cg03304528,0.256242234366324,0.256242234366324
cg16508480,0.2562092780787212,0.2562092780787212
cg09424759,0.25620890296154053,0.25620890296154053
cg20552282,0.25620314586230736,0.25620314586230736
cg06911487,0.2561695941892702,0.2561695941892702
cg04875128,0.2561513798287061,0.2561513798287061
cg13464448,0.25615066822270943,0.25615066822270943
cg00613752,0.2561478366953019,0.2561478366953019
cg10581876,-0.25613172982017207,0.25613172982017207
cg04684516,0.2561211228572319,0.2561211228572319
cg21526357,-0.25605731096571416,0.25605731096571416
cg02152034,-0.2559674421975457,0.2559674421975457
cg22954449,0.2559554229276453,0.2559554229276453
cg00722300,-0.25594287622767686,0.25594287622767686
cg09275869,0.25591540531903756,0.25591540531903756
cg00563932,-0.25587249037620696,0.25587249037620696
cg26124318,0.2558697199869872,0.2558697199869872
cg14852276,-0.2558545149673928,0.2558545149673928
cg11163620,0.2558500905541382,0.2558500905541382
cg08288811,0.25583064452588183,0.25583064452588183
cg07121547,0.25582174221538345,0.25582174221538345
cg20048037,-0.2558184137679281,0.2558184137679281
cg20289688,0.25581589307224034,0.25581589307224034
cg12694058,-0.25581326799138254,0.25581326799138254
cg00452257,0.2558087313362538,0.2558087313362538
cg15075988,-0.25578886848924165,0.25578886848924165
cg12646649,0.2557870739535386,0.2557870739535386
cg18633693,0.25577239526473633,0.25577239526473633
cg04519870,-0.2557618768015284,0.2557618768015284
cg00292135,0.255742922326974,0.255742922326974
cg01097725,0.2557403938826436,0.2557403938826436
cg12995800,0.25572505575951837,0.25572505575951837
cg24333629,0.25571189456230253,0.25571189456230253
cg20168230,0.2557100004340682,0.2557100004340682
cg17767285,0.2557003430509703,0.2557003430509703
cg07503630,0.25568732641914754,0.25568732641914754
cg27391267,0.255687242797672,0.255687242797672
cg19118161,-0.2556399609708354,0.2556399609708354
cg09617579,0.2556246528787814,0.2556246528787814
cg13168820,0.25558227268953254,0.25558227268953254
cg25913172,0.255579580494256,0.255579580494256
cg08248181,0.2555782521539403,0.2555782521539403
cg16334314,0.25556905584690104,0.25556905584690104
cg08701621,0.2555630457076615,0.2555630457076615
cg18426477,-0.25556003780790754,0.25556003780790754
cg01151966,0.2555552788704642,0.2555552788704642
cg24524470,-0.2555482212890676,0.2555482212890676
cg21117668,0.25550096570091124,0.25550096570091124
cg07594954,-0.2554888406972191,0.2554888406972191
cg20140110,0.25548408221470015,0.25548408221470015
cg19430967,0.2554285966842352,0.2554285966842352
cg02165355,0.2554044045907317,0.2554044045907317
cg18549946,-0.2554029545166202,0.2554029545166202
cg11248413,0.2553899804847892,0.2553899804847892
cg09252999,0.25538696653024584,0.25538696653024584
cg12499130,0.25538352941741504,0.25538352941741504
cg06602847,0.2553745516934226,0.2553745516934226
cg02365780,-0.2553669196059382,0.2553669196059382
cg11244340,0.255366210913674,0.255366210913674
cg08586541,0.255361231710539,0.255361231710539
cg04561005,-0.25535416784856146,0.25535416784856146
cg12373195,0.2553257026151715,0.2553257026151715
cg13237068,-0.2553143290627942,0.2553143290627942
cg14375937,0.25530421479125803,0.25530421479125803
cg25640822,0.2553030921942482,0.2553030921942482
cg04982951,0.2552981304093889,0.2552981304093889
cg00800512,0.2552782551511667,0.2552782551511667
cg10996058,0.25527722931329827,0.25527722931329827
cg04583874,0.25527338455050713,0.25527338455050713
cg12103265,0.25525878993232165,0.25525878993232165
cg13974632,0.25523361357544333,0.25523361357544333
cg06400745,-0.2552297078981393,0.2552297078981393
cg13603214,-0.2552266094851348,0.2552266094851348
cg11505338,0.2552150384392795,0.2552150384392795
cg24190603,0.25521474809608496,0.25521474809608496
cg14965220,0.25520296258397845,0.25520296258397845
cg24803202,-0.25516365126912893,0.25516365126912893
cg17370163,0.2551499029175655,0.2551499029175655
cg20311002,-0.25514110712977195,0.25514110712977195
cg21925310,0.2551088764350335,0.2551088764350335
cg14419141,0.2551080431584185,0.2551080431584185
cg09813525,0.25510675039147307,0.25510675039147307
cg03048654,0.25508691318457244,0.25508691318457244
cg02716826,-0.25508499162769954,0.25508499162769954
cg02963266,0.25506697902979103,0.25506697902979103
cg06149302,0.2550663842649439,0.2550663842649439
cg09714424,-0.2550575926969273,0.2550575926969273
cg06226386,-0.25503475279694665,0.25503475279694665
cg15438951,-0.25500055279378553,0.25500055279378553
cg16851417,0.25499755298572335,0.25499755298572335
cg08399733,-0.25498139725640245,0.25498139725640245
cg12832649,0.2549724768308515,0.2549724768308515
cg04949041,-0.2549638462693782,0.2549638462693782
cg06878361,0.2549583435678887,0.2549583435678887
cg23501406,0.25495818280941984,0.25495818280941984
cg13457172,0.25494624329772103,0.25494624329772103
cg11126134,0.2549281871132184,0.2549281871132184
cg21881093,-0.25492685280504396,0.25492685280504396
cg26522340,-0.25492148123722236,0.25492148123722236
cg10169241,0.2549185962220631,0.2549185962220631
cg18596362,0.2548847831022702,0.2548847831022702
cg24843380,0.25487878218840554,0.25487878218840554
cg09521703,0.2548758028893726,0.2548758028893726
cg16629702,0.2548667037194208,0.2548667037194208
cg02799905,-0.2548584652632223,0.2548584652632223
cg09936561,0.25484794566540075,0.25484794566540075
cg22054793,-0.2548470221074604,0.2548470221074604
cg11277834,-0.25483410512823734,0.25483410512823734
cg06196689,-0.254825852511311,0.254825852511311
cg24747866,-0.2547966699402576,0.2547966699402576
cg15048991,0.2547928990799555,0.2547928990799555
cg04176888,0.25479246330595196,0.25479246330595196
cg26965639,-0.2547133633364234,0.2547133633364234
cg16623157,-0.25471223897127176,0.25471223897127176
cg24311933,-0.25466723345747533,0.25466723345747533
cg27072996,0.2546551887034251,0.2546551887034251
cg16459519,0.254628412471355,0.254628412471355
cg11909748,0.25459136675202143,0.25459136675202143
cg18428265,-0.25453928414419646,0.25453928414419646
cg13843613,0.2545353691702552,0.2545353691702552
cg00926400,0.25453316431012885,0.25453316431012885
cg23668184,0.2545223963201809,0.2545223963201809
cg06912282,-0.25450281707970857,0.25450281707970857
cg23027580,0.2545009996093782,0.2545009996093782
cg02336143,0.2544966968110623,0.2544966968110623
cg03534504,-0.2544780739221929,0.2544780739221929
cg11873311,-0.25447522584633503,0.25447522584633503
cg15600488,0.2544562608324271,0.2544562608324271
cg11730703,-0.2544532955450942,0.2544532955450942
cg18158990,0.2544395178411606,0.2544395178411606
cg07718903,-0.2544346728375955,0.2544346728375955
cg12500811,-0.2544242886806815,0.2544242886806815
cg25415966,-0.2544195601603208,0.2544195601603208
cg15841063,0.25441499301486303,0.25441499301486303
cg04045079,0.25439620832150933,0.25439620832150933
cg05632420,-0.25438353000169167,0.25438353000169167
cg00076307,0.25434415457960985,0.25434415457960985
cg24732137,0.25432669941112,0.25432669941112
cg09301294,0.25432566493852204,0.25432566493852204
cg08697092,0.25431946307813863,0.25431946307813863
cg08628580,-0.25431764773575616,0.25431764773575616
cg07098391,0.2543156628420634,0.2543156628420634
cg23418510,-0.2543134670951778,0.2543134670951778
cg25724283,0.254306407785955,0.254306407785955
cg26836233,0.2542931820684049,0.2542931820684049
cg07283833,0.25426711120623435,0.25426711120623435
cg13787135,-0.25423331326178567,0.25423331326178567
cg03608712,0.25423181313535864,0.25423181313535864
cg09686317,0.2542076454694985,0.2542076454694985
cg13867865,0.25418696116105083,0.25418696116105083
cg24886414,0.2541857747743575,0.2541857747743575
cg10137084,0.2541844094153615,0.2541844094153615
cg15007156,0.2541799216718407,0.2541799216718407
cg22748799,0.2541797115937731,0.2541797115937731
cg09169739,-0.25417227163689765,0.25417227163689765
cg08448701,0.25416928125785176,0.25416928125785176
cg08432727,0.25416914177601274,0.25416914177601274
cg17605476,0.25416404082930494,0.25416404082930494
cg26780333,0.2541602209326797,0.2541602209326797
cg00824018,0.2541375793752029,0.2541375793752029
cg23110422,-0.2541237149188986,0.2541237149188986
cg06507244,-0.254104298896109,0.254104298896109
cg01336231,-0.2541029713418568,0.2541029713418568
cg26953640,0.25409092397925437,0.25409092397925437
cg08136772,0.2540776356910418,0.2540776356910418
cg13606569,0.2540659311713723,0.2540659311713723
cg14582763,0.2540582450850182,0.2540582450850182
cg10665616,-0.2540253401128503,0.2540253401128503
cg11293190,0.2540218232197419,0.2540218232197419
cg21678461,0.25401577520928,0.25401577520928
cg12296772,0.25401202142224205,0.25401202142224205
cg09258813,0.2539855788962406,0.2539855788962406
cg24198558,0.2539846803497483,0.2539846803497483
cg06686180,-0.2539586543048524,0.2539586543048524
cg01832662,-0.2539548927455833,0.2539548927455833
cg12462883,-0.2539537438130454,0.2539537438130454
cg02932314,0.25394381882680117,0.25394381882680117
cg03044302,-0.25392879191503426,0.25392879191503426
cg03209854,0.2539282781363168,0.2539282781363168
cg16295725,0.2539216112411091,0.2539216112411091
cg24452260,0.25390753248622766,0.25390753248622766
cg06217803,-0.2539035900839331,0.2539035900839331
cg11752320,-0.25389160838998676,0.25389160838998676
cg09134593,0.2538873050329709,0.2538873050329709
cg05372113,0.2538858926221571,0.2538858926221571
cg25764570,-0.2538800685533179,0.2538800685533179
cg25382821,-0.25385776953519995,0.25385776953519995
cg21135533,0.25384955150630545,0.25384955150630545
cg20449685,0.25383211441106307,0.25383211441106307
cg04386206,0.25380004764893505,0.25380004764893505
cg00920162,-0.2537911235244667,0.2537911235244667
cg02620013,0.25374260368517204,0.25374260368517204
cg01896761,0.25373994452413634,0.25373994452413634
cg22752008,0.2537339143801853,0.2537339143801853
cg08767044,-0.2537263374044808,0.2537263374044808
cg02147764,0.2536950783404619,0.2536950783404619
cg01377807,-0.2536918324427491,0.2536918324427491
cg06460717,0.2536856232633474,0.2536856232633474
cg10057218,-0.25366280326666507,0.25366280326666507
cg23511531,-0.2536485145786211,0.2536485145786211
cg01341751,0.2536365414979489,0.2536365414979489
cg22254135,-0.25361216701196765,0.25361216701196765
cg17620425,-0.25358781214991644,0.25358781214991644
cg21023831,-0.2535369429415647,0.2535369429415647
cg02481000,-0.25351553845447916,0.25351553845447916
cg12911952,-0.2534748018195257,0.2534748018195257
cg14024461,0.25347286585951084,0.25347286585951084
cg05511924,-0.2534723716618755,0.2534723716618755
cg00582971,0.2534613417899972,0.2534613417899972
cg12019801,-0.2534571204094204,0.2534571204094204
cg21200129,0.25345703756686766,0.25345703756686766
cg01167274,-0.25344650778033434,0.25344650778033434
cg04931216,0.253442504943658,0.253442504943658
cg10894483,0.2534350249413159,0.2534350249413159
cg00089798,0.2534325242087768,0.2534325242087768
cg16638540,0.25341246630422964,0.25341246630422964
cg04755220,-0.25341236607407147,0.25341236607407147
cg11953516,-0.2533962071794732,0.2533962071794732
cg25557835,0.253380492290334,0.253380492290334
cg20852851,-0.25335585820003514,0.25335585820003514
cg00795341,0.25333254364500996,0.25333254364500996
cg14056357,0.2533080726067509,0.2533080726067509
cg20010506,0.25328190991753446,0.25328190991753446
cg20170271,-0.25327436008301396,0.25327436008301396
cg10107292,-0.2532661080740929,0.2532661080740929
cg01117452,-0.2532660385515562,0.2532660385515562
cg14034870,-0.25325367854927655,0.25325367854927655
cg05335955,0.25325077670062107,0.25325077670062107
cg03404143,0.25323512420145294,0.25323512420145294
cg10292376,0.25323100193845055,0.25323100193845055
cg14010720,-0.25322865890951435,0.25322865890951435
cg10583893,0.2532191251539639,0.2532191251539639
cg22463097,-0.253217909332005,0.253217909332005
cg17278864,0.2532008255810559,0.2532008255810559
cg12597389,0.253195210157113,0.253195210157113
cg05671385,-0.2531582393102857,0.2531582393102857
cg02077558,-0.25315293961177826,0.25315293961177826
cg21535772,0.2531527864721144,0.2531527864721144
cg16080781,0.25314325607088095,0.25314325607088095
cg00099976,0.25313471880813526,0.25313471880813526
cg10575842,-0.2531187048976587,0.2531187048976587
cg02723395,0.25311643906863374,0.25311643906863374
cg07129392,-0.25311213142564626,0.25311213142564626
cg11215976,0.2531120141255456,0.2531120141255456
cg14178380,-0.2531103653755201,0.2531103653755201
cg01290904,-0.25310936531191897,0.25310936531191897
cg13138089,0.25310542773093375,0.25310542773093375
cg15471953,0.2531036126797699,0.2531036126797699
cg10740902,0.2531000105361145,0.2531000105361145
cg22087053,0.25308669853628557,0.25308669853628557
cg09741917,-0.2530860717539727,0.2530860717539727
cg04074140,0.2530656484246284,0.2530656484246284
cg11443888,-0.2530643085111248,0.2530643085111248
cg00326719,0.2530584435017514,0.2530584435017514
cg18077307,-0.2530493187790152,0.2530493187790152
cg07254054,0.25302784790195876,0.25302784790195876
cg19754622,-0.25301954636680946,0.25301954636680946
cg18273840,0.25299233286607464,0.25299233286607464
cg10915263,0.2529781361747671,0.2529781361747671
cg00058329,0.2529633779316575,0.2529633779316575
cg10482356,-0.25294734367132593,0.25294734367132593
cg02842227,0.2529454735367929,0.2529454735367929
cg26390598,-0.25292921425775516,0.25292921425775516
cg17295225,0.25290432903414134,0.25290432903414134
cg18322569,0.2528895271734989,0.2528895271734989
cg23842255,0.2528428566464818,0.2528428566464818
cg19507068,0.2528307958590925,0.2528307958590925
cg10541864,0.252814984632307,0.252814984632307
cg12219082,0.25281419838733066,0.25281419838733066
cg21266559,0.25280726316634095,0.25280726316634095
cg21624359,-0.25280554270062316,0.25280554270062316
cg07744841,0.25279755780437074,0.25279755780437074
cg18237330,-0.2527949771525739,0.2527949771525739
cg18789958,0.2527752367832951,0.2527752367832951
cg06498267,0.25275682994301407,0.25275682994301407
cg09520393,0.2527418522788146,0.2527418522788146
cg06288251,0.25273011226521197,0.25273011226521197
cg21553182,0.2527252440894442,0.2527252440894442
cg17977409,0.2527174364389897,0.2527174364389897
cg03052078,-0.25271394496386373,0.25271394496386373
cg23893460,-0.2526998028757155,0.2526998028757155
cg06790305,-0.2526871987975175,0.2526871987975175
cg18627360,0.2526839193639558,0.2526839193639558
cg19656282,0.2526752110897206,0.2526752110897206
cg10805352,0.252673894352539,0.252673894352539
cg11866049,-0.25266431805666273,0.25266431805666273
cg26705960,0.2526643085238505,0.2526643085238505
cg13618111,-0.25266178506379244,0.25266178506379244
cg06785999,0.25264278275854235,0.25264278275854235
cg05192898,-0.25261628739041314,0.25261628739041314
cg10118435,-0.2525914205993974,0.2525914205993974
cg26309134,0.2525902224136062,0.2525902224136062
cg12895370,-0.25258862835845897,0.25258862835845897
cg12286573,0.2525791053692699,0.2525791053692699
cg03840594,0.2525632004851639,0.2525632004851639
cg13490403,0.2525535674630497,0.2525535674630497
cg09907936,0.2525490215413628,0.2525490215413628
cg20927661,0.25253505213966376,0.25253505213966376
cg07595134,-0.25251815670850936,0.25251815670850936
cg10841552,0.25249414381382757,0.25249414381382757
cg12131620,-0.25249108191700304,0.25249108191700304
cg11667020,0.25249024848646245,0.25249024848646245
cg11982525,-0.25247556270396304,0.25247556270396304
cg10401879,0.2524362546728088,0.2524362546728088
cg22579224,-0.25242496135961595,0.25242496135961595
cg04929355,-0.2524172504118801,0.2524172504118801
cg25045746,0.25240415752152395,0.25240415752152395
cg23677000,-0.25240393424163615,0.25240393424163615
cg00303541,0.2523885480568244,0.2523885480568244
cg10729426,0.25238197898235093,0.25238197898235093
cg00687714,-0.2523674655588224,0.2523674655588224
cg12300353,0.2523636572457335,0.2523636572457335
cg14852384,0.2523562585156819,0.2523562585156819
cg00605982,0.25234920221261387,0.25234920221261387
cg24080247,0.25233986473817,0.25233986473817
cg15619125,-0.25232433321489217,0.25232433321489217
cg11429969,0.25231313462847516,0.25231313462847516
cg02930951,-0.2522798983971861,0.2522798983971861
cg14237025,-0.25226884548133227,0.25226884548133227
cg04715245,-0.25226461999813343,0.25226461999813343
cg23237183,0.2522560409568678,0.2522560409568678
cg25371658,-0.2522342297972089,0.2522342297972089
cg07820280,-0.2522300809071569,0.2522300809071569
cg26904169,-0.2522292141446079,0.2522292141446079
cg13543854,0.2522266889656494,0.2522266889656494
cg10794058,0.252197576431119,0.252197576431119
cg14596589,-0.25217557890491704,0.25217557890491704
cg14772925,0.2521633352067046,0.2521633352067046
cg17459635,-0.252158679561757,0.252158679561757
cg01047025,0.2521580420617783,0.2521580420617783
cg17361203,0.25215612375705715,0.25215612375705715
cg25537993,0.25215401167927315,0.25215401167927315
cg06095270,0.25215390184435155,0.25215390184435155
cg02254879,-0.2521325127670306,0.2521325127670306
cg23411013,-0.25212889829510415,0.25212889829510415
cg27158793,-0.25211455120859605,0.25211455120859605
cg19547319,0.252109965526585,0.252109965526585
cg27110877,0.2521048410540827,0.2521048410540827
cg05941060,0.2520781396145772,0.2520781396145772
cg10050397,-0.25207709122592387,0.25207709122592387
cg24928391,0.252071201041375,0.252071201041375
cg20649716,0.2520541635621801,0.2520541635621801
cg19095000,-0.25202952772071674,0.25202952772071674
cg12385599,0.25201922679665,0.25201922679665
cg13951490,0.2519945440625932,0.2519945440625932
cg15564896,-0.25196085542976476,0.25196085542976476
cg01257828,0.25194999762127746,0.25194999762127746
cg07722360,-0.2519479972836539,0.2519479972836539
cg26517714,0.251927349109223,0.251927349109223
cg12417685,0.2519259446094531,0.2519259446094531
cg03291835,-0.2519248468142557,0.2519248468142557
cg01254948,0.2519215877326843,0.2519215877326843
cg01312482,0.2519149867729354,0.2519149867729354
cg24044564,0.25191135365262585,0.25191135365262585
cg16292768,-0.2518933076760733,0.2518933076760733
